word,stem,predicted,correct
mliyeonekana,on,onek,False
waliyeonekana,on,onek,False
nilioonekana,on,onek,False
ulioonekana,on,onek,False
alioonekana,on,onek,False
tulioonekana,on,onek,False
mlioonekana,on,onek,False
walioonekana,on,onek,False
nilipoonekana,on,onek,False
ulipoonekana,on,onek,False
alipoonekana,on,onek,False
tulipoonekana,on,onek,False
mlipoonekana,on,onek,False
walipoonekana,on,onek,False
nijapoonekana,on,onek,False
ujapoonekana,on,onek,False
ajapoonekana,on,onek,False
tujapoonekana,on,onek,False
mjapoonekana,on,onek,False
wajapoonekana,on,onek,False
nisipoonekana,on,onek,False
usipoonekana,on,onek,False
asipoonekana,on,onek,False
tusipoonekana,on,onek,False
msipoonekana,on,onek,False
wasipoonekana,on,onek,False
nikionekana,on,onek,False
ukionekana,on,onek,False
akionekana,on,onek,False
tukionekana,on,onek,False
mkionekana,on,onek,False
niliyaonekana,on,onek,False
uliyaonekana,on,onek,False
aliyaonekana,on,onek,False
tuliyaonekana,on,onek,False
mliyaonekana,on,onek,False
waliyaonekana,on,onek,False
wakionekana,on,onek,False
nilichoonekana,on,onek,False
ulichoonekana,on,onek,False
alichoonekana,on,onek,False
tulichoonekana,on,onek,False
mlichoonekana,on,onek,False
walichoonekana,on,onek,False
yalioonekana,on,onek,False
kilichoonekana,on,onek,False
zilizoonekana,on,onek,False
inaonekana,on,onek,False
itaonekana,on,onek,False
ilionekana,on,nek,False
imeonekana,on,onek,False
ingeonekana,on,onek,False
ingalionekana,on,onek,False
iliyeonekana,on,onek,False
ilioonekana,on,onek,False
iliyoonekana,on,onek,False
ilipoonekana,on,onek,False
ikionekana,on,onek,False
ilichoonekana,on,onek,False
zinaonekana,on,onek,False
zitaonekana,on,onek,False
zilionekana,on,nek,False
zimeonekana,on,onek,False
zingeonekana,on,onek,False
zingalionekana,on,onek,False
ziliyeonekana,on,onek,False
zilioonekana,on,onek,False
zilipoonekana,on,onek,False
zikionekana,on,onek,False
yanaonekana,on,onek,False
yataonekana,on,onek,False
yalionekana,on,nek,False
yameonekana,on,onek,False
yangeonekana,on,onek,False
yangalionekana,on,onek,False
yaliyeonekana,on,onek,False
yaliyoonekana,on,onek,False
yalipoonekana,on,onek,False
yakionekana,on,onek,False
lililoonekana,on,onek,False
aliyoonekana,on,onek,False
lilionekana,on,nek,False
ninayeonekana,on,onek,False
nitayeonekana,on,onek,False
tunayeonekana,on,onek,False
tutayeonekana,on,onek,False
unayeonekana,on,onek,False
utayeonekana,on,onek,False
mnayeonekana,on,onek,False
mtayeonekana,on,onek,False
anayeonekana,on,onek,False
atayeonekana,on,onek,False
wanayeonekana,on,onek,False
watayeonekana,on,onek,False
onelea,on,onelea,False
nilionelea,on,nel,False
ninaonelea,on,ninaonelea,False
nimeonelea,on,nimeonelea,False
nitaonelea,on,nitaonelea,False
tulionelea,on,nel,False
tunaonelea,on,tunaonelea,False
tumeonelea,on,tumeonelea,False
tutaonelea,on,tutaonelea,False
ulionelea,on,nel,False
unaonelea,on,unaonelea,False
umeonelea,on,umeonelea,False
utaonelea,on,utaonelea,False
mlionelea,on,nel,False
mnaonelea,on,mnaonelea,False
mmeonelea,on,mmeonelea,False
mtaonelea,on,mtaonelea,False
alionelea,on,nel,False
anaonelea,on,anaonelea,False
ameonelea,on,ameonelea,False
ataonelea,on,ataonelea,False
walionelea,on,nel,False
wanaonelea,on,wanaonelea,False
wameonelea,on,wameonelea,False
wataonelea,on,wataonelea,False
huonelea,on,huonelea,False
kuonelea,on,kuonelea,False
kumuonelea,on,kumuonelea,False
kuwaonelea,on,kuwaonelea,False
ningeonelea,on,ningeonelea,False
ungeonelea,on,ungeonelea,False
angeonelea,on,angeonelea,False
tungeonelea,on,tungeonelea,False
mngeonelea,on,mngeonelea,False
wangeonelea,on,wangeonelea,False
ningalionelea,on,ningalionelea,False
ungalionelea,on,ungalionelea,False
angalionelea,on,angalionelea,False
tungalionelea,on,tungalionelea,False
mngalionelea,on,mngalionelea,False
wangalionelea,on,wangalionelea,False
niliyeonelea,on,niliyeonelea,False
uliyeonelea,on,uliyeonelea,False
aliyeonelea,on,aliyeonelea,False
tuliyeonelea,on,tuliyeonelea,False
mliyeonelea,on,mliyeonelea,False
waliyeonelea,on,waliyeonelea,False
nilioonelea,on,nilioonelea,False
ulioonelea,on,ulioonelea,False
alioonelea,on,alioonelea,False
tulioonelea,on,tulioonelea,False
mlioonelea,on,mlioonelea,False
walioonelea,on,walioonelea,False
nilipoonelea,on,nilipoonelea,False
ulipoonelea,on,ulipoonelea,False
alipoonelea,on,alipoonelea,False
tulipoonelea,on,tulipoonelea,False
mlipoonelea,on,mlipoonelea,False
walipoonelea,on,walipoonelea,False
nijapoonelea,on,nijapoonelea,False
ujapoonelea,on,ujapoonelea,False
ajapoonelea,on,ajapoonelea,False
tujapoonelea,on,tujapoonelea,False
mjapoonelea,on,mjapoonelea,False
wajapoonelea,on,wajapoonelea,False
nisipoonelea,on,nisipoonelea,False
usipoonelea,on,usipoonelea,False
asipoonelea,on,asipoonelea,False
tusipoonelea,on,tusipoonelea,False
msipoonelea,on,msipoonelea,False
wasipoonelea,on,wasipoonelea,False
nikionelea,on,nikionelea,False
ukionelea,on,ukionelea,False
akionelea,on,akionelea,False
tukionelea,on,tukionelea,False
mkionelea,on,mkionelea,False
niliyaonelea,on,niliyaonelea,False
uliyaonelea,on,uliyaonelea,False
aliyaonelea,on,aliyaonelea,False
tuliyaonelea,on,tuliyaonelea,False
mliyaonelea,on,mliyaonelea,False
waliyaonelea,on,waliyaonelea,False
wakionelea,on,wakionelea,False
nilichoonelea,on,nilichoonelea,False
ulichoonelea,on,ulichoonelea,False
alichoonelea,on,alichoonelea,False
tulichoonelea,on,tulichoonelea,False
mlichoonelea,on,mlichoonelea,False
walichoonelea,on,walichoonelea,False
yalioonelea,on,yalioonelea,False
kilichoonelea,on,kilichoonelea,False
zilizoonelea,on,zilizoonelea,False
inaonelea,on,inaonelea,False
itaonelea,on,itaonelea,False
ilionelea,on,nel,False
imeonelea,on,imeonelea,False
ingeonelea,on,ingeonelea,False
ingalionelea,on,ingalionelea,False
iliyeonelea,on,iliyeonelea,False
ilioonelea,on,ilioonelea,False
iliyoonelea,on,iliyoonelea,False
ilipoonelea,on,ilipoonelea,False
ikionelea,on,ikionelea,False
ilichoonelea,on,ilichoonelea,False
zinaonelea,on,zinaonelea,False
zitaonelea,on,zitaonelea,False
zilionelea,on,nel,False
zimeonelea,on,zimeonelea,False
zingeonelea,on,zingeonelea,False
zingalionelea,on,zingalionelea,False
ziliyeonelea,on,ziliyeonelea,False
zilioonelea,on,zilioonelea,False
zilipoonelea,on,zilipoonelea,False
zikionelea,on,zikionelea,False
yanaonelea,on,yanaonelea,False
yataonelea,on,yataonelea,False
yalionelea,on,nel,False
yameonelea,on,yameonelea,False
yangeonelea,on,yangeonelea,False
yangalionelea,on,yangalionelea,False
yaliyeonelea,on,yaliyeonelea,False
yaliyoonelea,on,yaliyoonelea,False
yalipoonelea,on,yalipoonelea,False
yakionelea,on,yakionelea,False
lililoonelea,on,lililoonelea,False
aliyoonelea,on,aliyoonelea,False
lilionelea,on,nel,False
ninayeonelea,on,ninayeonelea,False
nitayeonelea,on,nitayeonelea,False
tunayeonelea,on,tunayeonelea,False
tutayeonelea,on,tutayeonelea,False
unayeonelea,on,unayeonelea,False
utayeonelea,on,utayeonelea,False
mnayeonelea,on,mnayeonelea,False
mtayeonelea,on,mtayeonelea,False
anayeonelea,on,anayeonelea,False
atayeonelea,on,atayeonelea,False
wanayeonelea,on,wanayeonelea,False
watayeonelea,on,watayeonelea,False
niliongea,ong,nge,False
tuliongea,ong,nge,False
uliongea,ong,nge,False
mliongea,ong,nge,False
aliongea,ong,nge,False
waliongea,ong,nge,False
iliongea,ong,nge,False
ziliongea,ong,nge,False
yaliongea,ong,nge,False
liliongea,ong,nge,False
niliongelea,ong,niliongelea,False
tuliongelea,ong,tuliongelea,False
uliongelea,ong,uliongelea,False
mliongelea,ong,mliongelea,False
aliongelea,ong,aliongelea,False
waliongelea,ong,waliongelea,False
iliongelea,ong,iliongelea,False
ziliongelea,ong,ziliongelea,False
yaliongelea,ong,yaliongelea,False
liliongelea,ong,liliongelea,False
ongeza,ongez,ong,False
niliongeza,ongez,ngez,False
ninaongeza,ongez,ong,False
nimeongeza,ongez,ong,False
nitaongeza,ongez,ong,False
tuliongeza,ongez,ngez,False
tunaongeza,ongez,ong,False
tumeongeza,ongez,ong,False
tutaongeza,ongez,ong,False
uliongeza,ongez,ngez,False
unaongeza,ongez,ong,False
umeongeza,ongez,ong,False
utaongeza,ongez,ong,False
mliongeza,ongez,ngez,False
mnaongeza,ongez,ong,False
mmeongeza,ongez,ong,False
mtaongeza,ongez,ong,False
aliongeza,ongez,ngez,False
anaongeza,ongez,ong,False
ameongeza,ongez,ong,False
ataongeza,ongez,ong,False
waliongeza,ongez,ngez,False
wanaongeza,ongez,ong,False
wameongeza,ongez,ong,False
wataongeza,ongez,ong,False
huongeza,ongez,ong,False
kuongeza,ongez,ong,False
kumuongeza,ongez,ong,False
kuwaongeza,ongez,ong,False
ningeongeza,ongez,ong,False
ungeongeza,ongez,ong,False
angeongeza,ongez,ong,False
tungeongeza,ongez,ong,False
mngeongeza,ongez,ong,False
wangeongeza,ongez,ong,False
ningaliongeza,ongez,ong,False
ungaliongeza,ongez,ong,False
angaliongeza,ongez,ong,False
tungaliongeza,ongez,ong,False
mngaliongeza,ongez,ong,False
wangaliongeza,ongez,ong,False
niliyeongeza,ongez,ong,False
uliyeongeza,ongez,ong,False
aliyeongeza,ongez,ong,False
tuliyeongeza,ongez,ong,False
mliyeongeza,ongez,ong,False
waliyeongeza,ongez,ong,False
nilioongeza,ongez,ong,False
ulioongeza,ongez,ong,False
alioongeza,ongez,ong,False
tulioongeza,ongez,ong,False
mlioongeza,ongez,ong,False
walioongeza,ongez,ong,False
nilipoongeza,ongez,ong,False
ulipoongeza,ongez,ong,False
alipoongeza,ongez,ong,False
tulipoongeza,ongez,ong,False
mlipoongeza,ongez,ong,False
walipoongeza,ongez,ong,False
nijapoongeza,ongez,ong,False
ujapoongeza,ongez,ong,False
ajapoongeza,ongez,ong,False
tujapoongeza,ongez,ong,False
mjapoongeza,ongez,ong,False
wajapoongeza,ongez,ong,False
nisipoongeza,ongez,ong,False
usipoongeza,ongez,ong,False
asipoongeza,ongez,ong,False
tusipoongeza,ongez,ong,False
msipoongeza,ongez,ong,False
wasipoongeza,ongez,ong,False
nikiongeza,ongez,ong,False
ukiongeza,ongez,ong,False
akiongeza,ongez,ong,False
tukiongeza,ongez,ong,False
mkiongeza,ongez,ong,False
niliyaongeza,ongez,ong,False
uliyaongeza,ongez,ong,False
aliyaongeza,ongez,ong,False
tuliyaongeza,ongez,ong,False
mliyaongeza,ongez,ong,False
waliyaongeza,ongez,ong,False
wakiongeza,ongez,ong,False
nilichoongeza,ongez,ong,False
ulichoongeza,ongez,ong,False
alichoongeza,ongez,ong,False
tulichoongeza,ongez,ong,False
mlichoongeza,ongez,ong,False
walichoongeza,ongez,ong,False
yalioongeza,ongez,ong,False
kilichoongeza,ongez,ong,False
zilizoongeza,ongez,ong,False
inaongeza,ongez,ong,False
itaongeza,ongez,ong,False
iliongeza,ongez,ngez,False
imeongeza,ongez,ong,False
ingeongeza,ongez,ong,False
ingaliongeza,ongez,ong,False
iliyeongeza,ongez,ong,False
ilioongeza,ongez,ong,False
iliyoongeza,ongez,ong,False
ilipoongeza,ongez,ong,False
ikiongeza,ongez,ong,False
ilichoongeza,ongez,ong,False
zinaongeza,ongez,ong,False
zitaongeza,ongez,ong,False
ziliongeza,ongez,ngez,False
zimeongeza,ongez,ong,False
zingeongeza,ongez,ong,False
zingaliongeza,ongez,ong,False
ziliyeongeza,ongez,ong,False
zilioongeza,ongez,ong,False
zilipoongeza,ongez,ong,False
zikiongeza,ongez,ong,False
yanaongeza,ongez,ong,False
yataongeza,ongez,ong,False
yaliongeza,ongez,ngez,False
yameongeza,ongez,ong,False
yangeongeza,ongez,ong,False
yangaliongeza,ongez,ong,False
yaliyeongeza,ongez,ong,False
yaliyoongeza,ongez,ong,False
yalipoongeza,ongez,ong,False
yakiongeza,ongez,ong,False
lililoongeza,ongez,ong,False
aliyoongeza,ongez,ong,False
liliongeza,ongez,ngez,False
ninayeongeza,ongez,ong,False
nitayeongeza,ongez,ong,False
tunayeongeza,ongez,ong,False
tutayeongeza,ongez,ong,False
unayeongeza,ongez,ong,False
utayeongeza,ongez,ong,False
mnayeongeza,ongez,ong,False
mtayeongeza,ongez,ong,False
anayeongeza,ongez,ong,False
atayeongeza,ongez,ong,False
wanayeongeza,ongez,ong,False
watayeongeza,ongez,ong,False
niliongezea,ongez,niliongezea,False
tuliongezea,ongez,tuliongezea,False
uliongezea,ongez,uliongezea,False
mliongezea,ongez,mliongezea,False
aliongezea,ongez,aliongezea,False
waliongezea,ongez,waliongezea,False
iliongezea,ongez,iliongezea,False
ziliongezea,ongez,ziliongezea,False
yaliongezea,ongez,yaliongezea,False
liliongezea,ongez,liliongezea,False
niliongopa,ongop,ngop,False
tuliongopa,ongop,ngop,False
uliongopa,ongop,ngop,False
mliongopa,ongop,ngop,False
aliongopa,ongop,ngop,False
waliongopa,ongop,ngop,False
iliongopa,ongop,ngop,False
ziliongopa,ongop,ngop,False
yaliongopa,ongop,ngop,False
liliongopa,ongop,ngop,False
niliongoza,ongoz,ngoz,False
tuliongoza,ongoz,ngoz,False
uliongoza,ongoz,ngoz,False
mliongoza,ongoz,ngoz,False
aliongoza,ongoz,ngoz,False
waliongoza,ongoz,ngoz,False
iliongoza,ongoz,ngoz,False
ziliongoza,ongoz,ngoz,False
yaliongoza,ongoz,ngoz,False
liliongoza,ongoz,ngoz,False
niliongozana,ongoz,ngoz,False
tuliongozana,ongoz,ngoz,False
uliongozana,ongoz,ngoz,False
mliongozana,ongoz,ngoz,False
aliongozana,ongoz,ngoz,False
waliongozana,ongoz,ngoz,False
iliongozana,ongoz,ngoz,False
ziliongozana,ongoz,ngoz,False
yaliongozana,ongoz,ngoz,False
liliongozana,ongoz,ngoz,False
nilionja,onj,nilionja,False
tulionja,onj,tulionja,False
ulionja,onj,ulionja,False
mlionja,onj,mlionja,False
alionja,onj,alionja,False
walionja,onj,walionja,False
ilionja,onj,ilionja,False
zilionja,onj,zilionja,False
yalionja,onj,yalionja,False
lilionja,onj,lilionja,False
nilionjesha,onj,nilionjesha,False
tulionjesha,onj,tulionjesha,False
ulionjesha,onj,ulionjesha,False
mlionjesha,onj,mlionjesha,False
alionjesha,onj,alionjesha,False
walionjesha,onj,walionjesha,False
ilionjesha,onj,ilionjesha,False
zilionjesha,onj,zilionjesha,False
yalionjesha,onj,yalionjesha,False
lilionjesha,onj,lilionjesha,False
nilionya,ony,nilionya,False
tulionya,ony,tulionya,False
ulionya,ony,ulionya,False
mlionya,ony,mlionya,False
alionya,ony,alionya,False
walionya,ony,walionya,False
ilionya,ony,ilionya,False
zilionya,ony,zilionya,False
yalionya,ony,yalionya,False
lilionya,ony,lilionya,False
nilionyesha,ony,nilionyesha,False
tulionyesha,ony,tulionyesha,False
ulionyesha,ony,ulionyesha,False
mlionyesha,ony,mlionyesha,False
alionyesha,ony,alionyesha,False
walionyesha,ony,walionyesha,False
ilionyesha,ony,ilionyesha,False
zilionyesha,ony,zilionyesha,False
yalionyesha,ony,yalionyesha,False
lilionyesha,ony,lilionyesha,False
niliosha,osh,niliosha,False
tuliosha,osh,tuliosha,False
uliosha,osh,uliosha,False
mliosha,osh,mliosha,False
aliosha,osh,aliosha,False
waliosha,osh,waliosha,False
iliosha,osh,iliosha,False
ziliosha,osh,ziliosha,False
yaliosha,osh,yaliosha,False
liliosha,osh,liliosha,False
pambana,pamban,pamb,False
nilipambana,pamban,pamb,False
ninapambana,pamban,pamb,False
nimepambana,pamban,pamb,False
nitapambana,pamban,pamb,False
tulipambana,pamban,pamb,False
tunapambana,pamban,pamb,False
tumepambana,pamban,pamb,False
tutapambana,pamban,pamb,False
ulipambana,pamban,pamb,False
unapambana,pamban,pamb,False
umepambana,pamban,pamb,False
utapambana,pamban,pamb,False
mlipambana,pamban,pamb,False
mnapambana,pamban,pamb,False
mmepambana,pamban,pamb,False
mtapambana,pamban,pamb,False
alipambana,pamban,pamb,False
anapambana,pamban,pamb,False
amepambana,pamban,pamb,False
atapambana,pamban,pamb,False
walipambana,pamban,pamb,False
wanapambana,pamban,pamb,False
wamepambana,pamban,pamb,False
watapambana,pamban,pamb,False
hupambana,pamban,pamb,False
kupambana,pamban,pamb,False
kumpambana,pamban,pamb,False
kuwapambana,pamban,pamb,False
ningepambana,pamban,pamb,False
ungepambana,pamban,pamb,False
angepambana,pamban,pamb,False
tungepambana,pamban,pamb,False
mngepambana,pamban,pamb,False
wangepambana,pamban,pamb,False
ningalipambana,pamban,pamb,False
ungalipambana,pamban,pamb,False
angalipambana,pamban,pamb,False
tungalipambana,pamban,pamb,False
mngalipambana,pamban,pamb,False
wangalipambana,pamban,pamb,False
niliyepambana,pamban,pamb,False
uliyepambana,pamban,pamb,False
aliyepambana,pamban,pamb,False
tuliyepambana,pamban,pamb,False
mliyepambana,pamban,pamb,False
waliyepambana,pamban,pamb,False
niliopambana,pamban,pamb,False
uliopambana,pamban,pamb,False
aliopambana,pamban,pamb,False
tuliopambana,pamban,pamb,False
mliopambana,pamban,pamb,False
waliopambana,pamban,pamb,False
nilipopambana,pamban,pamb,False
ulipopambana,pamban,pamb,False
alipopambana,pamban,pamb,False
tulipopambana,pamban,pamb,False
mlipopambana,pamban,pamb,False
walipopambana,pamban,pamb,False
nijapopambana,pamban,pamb,False
ujapopambana,pamban,pamb,False
ajapopambana,pamban,pamb,False
tujapopambana,pamban,pamb,False
mjapopambana,pamban,pamb,False
wajapopambana,pamban,pamb,False
nisipopambana,pamban,pamb,False
usipopambana,pamban,pamb,False
asipopambana,pamban,pamb,False
tusipopambana,pamban,pamb,False
msipopambana,pamban,pamb,False
wasipopambana,pamban,pamb,False
nikipambana,pamban,pamb,False
ukipambana,pamban,pamb,False
akipambana,pamban,pamb,False
tukipambana,pamban,pamb,False
mkipambana,pamban,pamb,False
niliyapambana,pamban,pamb,False
uliyapambana,pamban,pamb,False
aliyapambana,pamban,pamb,False
tuliyapambana,pamban,pamb,False
mliyapambana,pamban,pamb,False
waliyapambana,pamban,pamb,False
wakipambana,pamban,pamb,False
nilichopambana,pamban,pamb,False
ulichopambana,pamban,pamb,False
alichopambana,pamban,pamb,False
tulichopambana,pamban,pamb,False
mlichopambana,pamban,pamb,False
walichopambana,pamban,pamb,False
yaliopambana,pamban,pamb,False
kilichopambana,pamban,pamb,False
zilizopambana,pamban,pamb,False
inapambana,pamban,pamb,False
itapambana,pamban,pamb,False
ilipambana,pamban,pamb,False
imepambana,pamban,pamb,False
ingepambana,pamban,pamb,False
ingalipambana,pamban,pamb,False
iliyepambana,pamban,pamb,False
iliopambana,pamban,pamb,False
iliyopambana,pamban,pamb,False
ilipopambana,pamban,pamb,False
ikipambana,pamban,pamb,False
ilichopambana,pamban,pamb,False
zinapambana,pamban,pamb,False
zitapambana,pamban,pamb,False
zilipambana,pamban,pamb,False
zimepambana,pamban,pamb,False
zingepambana,pamban,pamb,False
zingalipambana,pamban,pamb,False
ziliyepambana,pamban,pamb,False
ziliopambana,pamban,pamb,False
zilipopambana,pamban,pamb,False
zikipambana,pamban,pamb,False
yanapambana,pamban,pamb,False
yatapambana,pamban,pamb,False
yalipambana,pamban,pamb,False
yamepambana,pamban,pamb,False
yangepambana,pamban,pamb,False
yangalipambana,pamban,pamb,False
yaliyepambana,pamban,pamb,False
yaliyopambana,pamban,pamb,False
yalipopambana,pamban,pamb,False
yakipambana,pamban,pamb,False
lililopambana,pamban,pamb,False
aliyopambana,pamban,pamb,False
lilipambana,pamban,pamb,False
ninayepambana,pamban,pamb,False
nitayepambana,pamban,pamb,False
tunayepambana,pamban,pamb,False
tutayepambana,pamban,pamb,False
unayepambana,pamban,pamb,False
utayepambana,pamban,pamb,False
mnayepambana,pamban,pamb,False
mtayepambana,pamban,pamb,False
anayepambana,pamban,pamb,False
atayepambana,pamban,pamb,False
wanayepambana,pamban,pamb,False
watayepambana,pamban,pamb,False
pambaniza,pamban,pambaniz,False
nilipambaniza,pamban,pambaniz,False
ninapambaniza,pamban,pambaniz,False
nimepambaniza,pamban,pambaniz,False
nitapambaniza,pamban,pambaniz,False
tulipambaniza,pamban,pambaniz,False
tunapambaniza,pamban,pambaniz,False
tumepambaniza,pamban,pambaniz,False
tutapambaniza,pamban,pambaniz,False
ulipambaniza,pamban,pambaniz,False
unapambaniza,pamban,pambaniz,False
umepambaniza,pamban,pambaniz,False
utapambaniza,pamban,pambaniz,False
mlipambaniza,pamban,pambaniz,False
mnapambaniza,pamban,pambaniz,False
mmepambaniza,pamban,pambaniz,False
mtapambaniza,pamban,pambaniz,False
alipambaniza,pamban,pambaniz,False
anapambaniza,pamban,pambaniz,False
amepambaniza,pamban,pambaniz,False
atapambaniza,pamban,pambaniz,False
walipambaniza,pamban,pambaniz,False
wanapambaniza,pamban,pambaniz,False
wamepambaniza,pamban,pambaniz,False
watapambaniza,pamban,pambaniz,False
hupambaniza,pamban,pambaniz,False
kupambaniza,pamban,pambaniz,False
kumpambaniza,pamban,pambaniz,False
kuwapambaniza,pamban,pambaniz,False
ningepambaniza,pamban,pambaniz,False
ungepambaniza,pamban,pambaniz,False
angepambaniza,pamban,pambaniz,False
tungepambaniza,pamban,pambaniz,False
mngepambaniza,pamban,pambaniz,False
wangepambaniza,pamban,pambaniz,False
ningalipambaniza,pamban,pambaniz,False
ungalipambaniza,pamban,pambaniz,False
angalipambaniza,pamban,pambaniz,False
tungalipambaniza,pamban,pambaniz,False
mngalipambaniza,pamban,pambaniz,False
wangalipambaniza,pamban,pambaniz,False
niliyepambaniza,pamban,pambaniz,False
uliyepambaniza,pamban,pambaniz,False
aliyepambaniza,pamban,pambaniz,False
tuliyepambaniza,pamban,pambaniz,False
mliyepambaniza,pamban,pambaniz,False
waliyepambaniza,pamban,pambaniz,False
niliopambaniza,pamban,pambaniz,False
uliopambaniza,pamban,pambaniz,False
aliopambaniza,pamban,pambaniz,False
tuliopambaniza,pamban,pambaniz,False
mliopambaniza,pamban,pambaniz,False
waliopambaniza,pamban,pambaniz,False
nilipopambaniza,pamban,pambaniz,False
ulipopambaniza,pamban,pambaniz,False
alipopambaniza,pamban,pambaniz,False
tulipopambaniza,pamban,pambaniz,False
mlipopambaniza,pamban,pambaniz,False
walipopambaniza,pamban,pambaniz,False
nijapopambaniza,pamban,pambaniz,False
ujapopambaniza,pamban,pambaniz,False
ajapopambaniza,pamban,pambaniz,False
tujapopambaniza,pamban,pambaniz,False
mjapopambaniza,pamban,pambaniz,False
wajapopambaniza,pamban,pambaniz,False
nisipopambaniza,pamban,pambaniz,False
usipopambaniza,pamban,pambaniz,False
asipopambaniza,pamban,pambaniz,False
tusipopambaniza,pamban,pambaniz,False
msipopambaniza,pamban,pambaniz,False
wasipopambaniza,pamban,pambaniz,False
nikipambaniza,pamban,pambaniz,False
ukipambaniza,pamban,pambaniz,False
akipambaniza,pamban,pambaniz,False
tukipambaniza,pamban,pambaniz,False
mkipambaniza,pamban,pambaniz,False
niliyapambaniza,pamban,pambaniz,False
uliyapambaniza,pamban,pambaniz,False
aliyapambaniza,pamban,pambaniz,False
tuliyapambaniza,pamban,pambaniz,False
mliyapambaniza,pamban,pambaniz,False
waliyapambaniza,pamban,pambaniz,False
